"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Apreciado estudiante,
El objetivo de esta encuesta es conocer su percepci�n sobre las Condiciones Clave del Ambiente de Aprendizaje (CCAA) del curso GESTI�N DE LO P�BLICO�con el fin de identificar fortalezas y debilidades que permitan su mejoramiento. Su participaci�n es voluntaria y la informaci�n recolectada ser� objeto de reportes, investigaciones o productos acad�micos, cuidando siempre que no se revele su identidad.
Si decide participar, por favor marque �S� y luego haga clic en el bot�n "Sig." que aparece abajo. En caso de que no desee participar, por favor cierre esta p�gina.
Si desea saber m�s de este proyecto, por favor comun�quese al correo electr�nico evaluacionconectate@uniandes.edu.co
Gracias por su colaboraci�n.";"CR_Por favor escriba su c�digo de estudiante.";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"O10B_En promedio, �cu�ntas horas por semana�ha tenido�que dedicar a las actividades desarrolladas en el curso?";"O11_�C�mo considera la carga acad�mica del curso?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"A4_En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje.";"";"";"";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"";"";"";"";"";"";"";"";"";"Response";"Codest15696";"HT1_Las herramientas tecnol�gicas usadas en el curso (Wikis, Collaborate, SICUA) han funcionado de manera adecuada.";"HT2_Las herramientas tecnol�gicas usadas en el curso (Wikis, Collaborate, SICUA) han sido f�ciles de usar.";"HT3_Los contenidos en la plataforma se han organizado de una manera que facilita su navegaci�n.";"O1_Los contenidos han estado disponibles en�la plataforma de manera oportuna.";"O2_He tenido claridad sobre los momentos en los que ocurren las actividades durante el curso.";"O3_La distribuci�n de las actividades en el tiempo ha sido adecuada.";"O4_He tenido claro a qui�n dirigirme en caso de que se me presenten dificultades tecnol�gicas.";"O5_He recibido respuesta oportuna para resolver mis inquietudes sobre las actividades del curso.";"O6_He recibido respuesta satisfactoria para resolver mis inquietudes sobre las actividades del curso.";"O7_He recibido respuesta oportuna cuando he solicitado apoyo para resolver dificultades tecnol�gicas.";"O8_He recibido respuesta satisfactoria cuando he solicitado apoyo para resolver dificultades tecnol�gicas.";"O9_Gracias a las indicaciones recibidas en el curso (tutoriales, instructivos, etc.) he podido usar las herramientas tecnol�gicas sin mayores dificultades.";"Response";"Response";"C1_Las instrucciones para el uso de las herramientas tecnol�gicas han sido claras.";"C2_Las instrucciones para el desarrollo de cada una de las actividades han sido claras.";"C3_Los recursos de aprendizaje seleccionados para el curso (lecturas, diapositivas, videos) han sido pertinentes para mi aprendizaje.";"C4_La informaci�n contenida en los recursos de aprendizaje (lecturas, diapositivas, videos) ha sido clara.";"C5_La informaci�n contenida en los recursos de aprendizaje (lecturas, diapositivas, videos) ha sido suficiente.";"C6_El uso de recursos de aprendizaje en diferentes formatos ha contribuido a mi proceso de aprendizaje en este curso.";"A1_Las actividades desarrolladas en los diferentes espacios del curso (presencial y no presencial) se han articulado, integrado y complementado entre s�.";"Estudio de caso de PDP";"Juego de bienes p�blicos";"Policy memo sobre un instrumento de gesti�n de la conservaci�n";"Talleres";"Gu�as de lectura";"Clases presenciales";"Conferencias de invitados";"Sesiones sincr�nicas";"Parcial oral";"Socializaci�n de la propuesta de policy memo";"Ensayo cr�tico";"I1_La interacci�n con mis compa�eros ha apoyado mi proceso de aprendizaje.";"I2_El prop�sito de las�interacciones con mis compa�eros ha sido claro.";"I3_La metodolog�a de ense�anza utilizada en este curso me ha facilitado colaborar con mis compa�eros.";"I4_Las herramientas tecnol�gicas del curso han facilitado mi interacci�n con otros estudiantes.";"I5_En este curso se ha promovido la participaci�n de los estudiantes.";"I6_En este curso se ha promovido el trabajo en grupo o en equipo.";"I7_En este curso se ha promovido la retroalimentaci�n entre compa�eros.";"I8_En este curso se ha promovido el intercambio de experiencias e ideas entre estudiantes.";"I9_En este curso, el aporte de otros estudiantes ha sido necesario para completar las actividades grupales o en equipo.";"E1_Me han explicado la forma y los mecanismos que se�utilizan para evaluarme en el curso.";"E2_Los criterios de evaluaci�n han sido claros.";"E3_La evaluaci�n ha sido coherente con las actividades realizadas en el curso.";"E4_La retroalimentaci�n que he recibido ha sido�constructiva.";"E5_La retroalimentaci�n que he recibido de las actividades evaluadas ha sido oportuna.";"E6_La retroalimentaci�n que he recibido me ha permitido conocer en qu� debo mejorar.";"E7_La retroalimentaci�n que he recibido me ha permitido saber c�mo puedo mejorar.";"E8_La interacci�n y comunicaci�n con mi profesor(a) ha sido suficiente para orientar mi proceso de aprendizaje.";"AC1_La profesora ha generado un ambiente de confianza para que los estudiantes participen y hagan�preguntas.";
"10398411880";"221239715";"2018-12-05 8:36:47";"2018-12-05 8:43:49";"186.80.206.71";"";"";"";"";"1";"Codest24673";"4";"5";"4";"3";"4";"4";"5";"4";"4";"5";"4";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"4";"5";"5";"3";"5";"5";"0";"5";"5";"4";"3";"5";"5";"3";"5";"4";"";"";"";"";"";"";"";"";"";
"10394395941";"221163087";"2018-12-03 21:33:51";"2018-12-03 21:40:04";"186.29.157.9";"Login estudiante21574";"";"";"";"1";"Codest24674";"5";"5";"5";"3";"5";"5";"3";"3";"4";"4";"5";"4";"2";"3";"4";"3";"4";"5";"4";"4";"5";"5";"4";"3";"4";"4";"5";"3";"4";"4";"4";"5";"4";"4";"3";"2";"5";"4";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"5";"5";
"10393536755";"221239715";"2018-12-03 14:22:00";"2018-12-03 14:27:33";"186.82.147.49";"";"";"";"";"1";"Codest24675";"4";"3";"5";"4";"3";"1";"2";"4";"3";"3";"3";"3";"12";"5";"4";"4";"5";"5";"5";"5";"4";"5";"5";"5";"5";"3";"5";"5";"1";"5";"5";"0";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"2";"2";"2";"2";"2";"4";"4";
"10392928690";"221163087";"2018-12-03 10:56:32";"2018-12-03 10:59:27";"190.130.120.238";"Login estudiante20936";"";"";"";"1";"Codest24620";"4";"4";"4";"4";"4";"4";"4";"5";"4";"5";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"4";"5";"4";"4";"4";"5";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"3";
"10392814636";"221163087";"2018-12-03 10:21:23";"2018-12-03 10:27:29";"186.80.36.103";"Login estudiante21572";"";"";"";"1";"Codest24676";"4";"4";"4";"4";"4";"2";"2";"4";"4";"2";"4";"2";"9";"5";"4";"4";"3";"3";"3";"3";"2";"5";"4";"2";"4";"2";"5";"4";"1";"5";"5";"2";"3";"3";"4";"2";"1";"4";"2";"2";"3";"3";"3";"3";"4";"4";"4";"4";"2";"5";
"10392714677";"221163087";"2018-12-03 9:51:32";"2018-12-03 10:00:01";"200.106.178.229";"Login estudiante21562";"";"";"";"1";"Codest24677";"3";"3";"3";"2";"4";"1";"3";"3";"3";"3";"3";"2";"7";"5";"3";"3";"2";"2";"5";"2";"1";"2";"2";"2";"1";"1";"5";"5";"1";"3";"5";"2";"3";"3";"3";"1";"1";"4";"2";"2";"2";"3";"3";"3";"3";"3";"3";"3";"3";"5";
"10391146849";"221239715";"2018-12-02 16:30:22";"2018-12-02 16:43:55";"181.56.158.77";"";"";"";"";"1";"Codest24678";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"2";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";"5";"5";"5";"4";"5";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";
"10390971022";"221239715";"2018-12-02 13:18:11";"2018-12-02 13:24:02";"190.24.100.17";"";"";"";"";"1";"Codest24679";"4";"4";"5";"4";"4";"2";"2";"4";"4";"0";"0";"0";"7";"4";"4";"4";"4";"4";"4";"5";"4";"3";"5";"5";"4";"4";"5";"5";"3";"4";"3";"0";"3";"3";"4";"4";"5";"4";"3";"3";"3";"4";"4";"5";"5";"4";"5";"5";"4";"4";
"10390190145";"221239715";"2018-12-01 18:01:25";"2018-12-01 18:01:33";"190.156.15.168";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10389764821";"221239715";"2018-12-01 9:52:49";"2018-12-01 10:05:57";"186.29.199.91";"";"";"";"";"1";"Codest24680";"3";"4";"3";"4";"1";"1";"2";"1";"1";"3";"3";"3";"4";"4";"3";"1";"2";"3";"4";"3";"2";"5";"2";"2";"4";"2";"5";"5";"0";"3";"4";"5";"5";"3";"3";"2";"3";"4";"2";"2";"2";"1";"1";"3";"2";"2";"2";"2";"2";"4";
"10388767586";"221239715";"2018-11-30 16:08:45";"2018-11-30 16:14:38";"186.31.179.189";"";"";"";"";"1";"Codest24681";"4";"4";"4";"4";"4";"1";"3";"0";"0";"0";"0";"4";"9";"5";"4";"3";"4";"4";"4";"4";"4";"4";"5";"4";"5";"2";"5";"5";"4";"5";"4";"5";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"10388254980";"221239715";"2018-11-30 12:31:29";"2018-11-30 12:49:36";"186.154.182.199";"";"";"";"";"1";"Codest24682";"2";"4";"4";"4";"3";"2";"2";"0";"0";"0";"0";"3";"12";"5";"3";"1";"4";"3";"4";"2";"3";"4";"2";"3";"3";"2";"2";"5";"1";"3";"2";"3";"2";"3";"3";"2";"4";"4";"3";"4";"4";"2";"2";"3";"2";"2";"3";"3";"4";"5";
"10388133133";"221239715";"2018-11-30 11:45:32";"2018-11-30 11:46:57";"186.83.135.42";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10388009224";"221239715";"2018-11-30 11:01:19";"2018-11-30 11:05:27";"190.1.244.203";"";"";"";"";"1";"Codest24683";"4";"3";"4";"2";"4";"2";"4";"4";"4";"4";"4";"3";"6";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"5";"4";"4";"4";"3";"4";"5";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"2";"2";"4";"4";"4";"4";"4";"4";
"10387998706";"221239715";"2018-11-30 10:57:50";"2018-11-30 11:02:51";"157.253.214.30";"";"";"";"";"1";"Codest24684";"3";"3";"5";"3";"4";"5";"5";"2";"2";"0";"0";"5";"3";"4";"4";"2";"2";"2";"2";"2";"1";"5";"1";"3";"5";"1";"5";"4";"1";"4";"3";"5";"3";"3";"4";"2";"5";"5";"2";"5";"5";"4";"4";"4";"4";"1";"4";"4";"4";"5";
"10387975792";"221239715";"2018-11-30 10:49:54";"2018-11-30 10:56:06";"191.92.193.68";"";"";"";"";"1";"Codest24685";"4";"4";"5";"5";"5";"3";"5";"5";"5";"4";"4";"4";"10";"5";"5";"5";"4";"4";"5";"4";"4";"5";"3";"5";"2";"4";"5";"5";"3";"5";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"5";"5";"4";"5";
"10387975239";"221239715";"2018-11-30 10:49:41";"2018-11-30 10:57:24";"181.252.249.150";"";"";"";"";"1";"Codest24686";"2";"4";"4";"1";"4";"2";"1";"2";"2";"0";"0";"1";"3";"4";"1";"2";"2";"1";"2";"3";"2";"3";"4";"1";"2";"1";"5";"4";"1";"1";"1";"1";"3";"3";"3";"2";"4";"4";"1";"1";"4";"1";"1";"2";"1";"1";"3";"2";"1";"5";
"10387960453";"221239715";"2018-11-30 10:44:40";"2018-11-30 10:48:51";"157.253.254.254";"";"";"";"";"1";"Codest24687";"4";"4";"4";"4";"3";"1";"3";"2";"2";"3";"3";"3";"6";"5";"4";"2";"2";"2";"2";"4";"2";"5";"3";"1";"4";"2";"3";"5";"3";"5";"1";"1";"4";"4";"2";"2";"4";"4";"4";"4";"3";"4";"4";"4";"4";"3";"3";"3";"2";"2";
"10382168341";"221163087";"2018-11-28 11:12:35";"2018-11-28 11:19:15";"191.156.5.76";"Login estudiante5003";"";"";"";"1";"Codest24686";"4";"3";"5";"1";"3";"2";"1";"3";"3";"0";"0";"1";"3";"4";"1";"1";"1";"1";"2";"3";"3";"3";"4";"1";"2";"2";"5";"4";"1";"1";"1";"1";"4";"2";"2";"2";"4";"4";"1";"3";"4";"3";"2";"3";"1";"1";"3";"2";"2";"";
"10378810268";"221163081";"2018-11-27 9:21:28";"2018-11-27 9:28:23";"200.119.53.54";"Login estudiante21560";"";"";"";"1";"Codest24688";"5";"5";"4";"4";"5";"4";"4";"0";"0";"0";"0";"3";"5";"4";"4";"4";"5";"5";"4";"5";"5";"5";"4";"5";"4";"5";"4";"5";"3";"3";"0";"3";"4";"3";"4";"4";"5";"5";"4";"4";"4";"5";"5";"5";"3";"4";"2";"3";"4";"5";
"10376617254";"221163081";"2018-11-26 12:59:37";"2018-11-26 13:08:17";"181.62.148.54";"Login estudiante21558";"";"";"";"1";"Codest24689";"5";"5";"5";"4";"4";"4";"5";"4";"4";"0";"0";"4";"7";"4";"4";"4";"2";"3";"3";"4";"5";"3";"3";"3";"3";"3";"4";"4";"3";"5";"5";"5";"4";"4";"4";"4";"4";"5";"4";"3";"4";"4";"3";"4";"5";"4";"4";"2";"5";"5";
"10373535429";"221163087";"2018-11-24 12:09:20";"2018-11-24 12:14:56";"190.27.183.153";"Login estudiante16513";"";"";"";"1";"Codest24690";"4";"4";"5";"4";"4";"3";"3";"2";"2";"3";"3";"4";"8";"4";"4";"3";"4";"4";"3";"3";"4";"5";"4";"5";"3";"2";"4";"5";"1";"4";"0";"3";"5";"5";"5";"4";"5";"5";"4";"5";"5";"4";"4";"4";"3";"3";"3";"3";"2";"5";
"10373499116";"221163087";"2018-11-24 11:19:12";"2018-11-24 11:22:04";"186.154.182.199";"Login estudiante10646";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10373333736";"221163087";"2018-11-24 8:03:59";"2018-11-24 8:07:09";"181.63.108.201";"Login estudiante21575";"";"";"";"1";"Codest24684";"3";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10373222241";"221163087";"2018-11-24 5:32:55";"2018-11-24 5:42:20";"186.145.248.255";"Login estudiante6199";"";"";"";"1";"Codest24691";"2";"1";"3";"2";"1";"1";"4";"1";"1";"3";"0";"2";"7";"5";"2";"4";"3";"2";"4";"4";"2";"4";"0";"2";"5";"1";"5";"5";"1";"5";"1";"0";"1";"2";"2";"1";"4";"4";"2";"4";"3";"4";"4";"2";"4";"1";"4";"4";"1";"4";
"10372923349";"221163087";"2018-11-23 21:31:29";"2018-11-23 21:43:03";"186.155.99.84";"Login estudiante21226";"";"";"";"1";"Codest24692";"2";"2";"3";"3";"4";"1";"1";"3";"3";"3";"3";"1";"5";"5";"1";"2";"1";"2";"2";"3";"2";"4";"3";"4";"3";"2";"5";"5";"1";"2";"5";"4";"3";"2";"3";"2";"4";"3";"1";"3";"3";"1";"1";"2";"2";"1";"2";"2";"2";"4";
